Country,Jurisdiction,"Policy Category","Name of policy",Sector,"Energy Type",Stage,Mechanism,"Legislation and Endorsing Agency",Objectives,"Date of announcement","Date of entry info force",Currency,"Value committed","Value committed, USD","Value disbursed","Value disbursed, USD",Background,"Links to sources","Archived Links to sources"
Indonesia,National,"fossil unconditional","Industrial gas price reduction USD 0.06 / MMBTU",Resources,"gas and gas products","energy use (all energy types, consumption in transport, household use, buildings etc)","underpricing of govt-owned goods & services (GRF)","Ministry of Energy",,24/01/2020,24/01/2020,IDR,0,0,0,0,,"https://jdih.esdm.go.id/storage/document/PERMEN%20ESDM%20No%208%20Tahun%202020_SALINAN.pdf Accessed 29 April 2020",
Indonesia,National,"fossil unconditional","3 months electricity bill exemption for residential 450 VA customers and 50% discount for residential 900 VA customers","Other sector","multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","President Regulation (Act class) Ministry of Finance, Ministry of Energy, and PLN",,05/04/2020,05/04/2020,IDR,3500000000000,240018604,0,0,"The facility is given to Indonesian poor since the electricity subsidy database matches the poverty database. This measure as classified as ""fossil unconditional"" because most of Indonesia's electricity comes from fossil fuels. ","https://www.cnbcindonesia.com/news/20200405125902-4-149854/mau-bebas-tagihan-pln-3-bulan-caranya-bisa-lewat-whatsapp Accessed 29 April 2020",
Indonesia,National,"other energy","Tax relaxation on international trade in relation to COVID19 &#038; Crisis that can harm national economy","Multiple sectors","multiple energy types","several energy stages","tax or royalty or govt fee break (GRF)","President Regulation (Act class) / Ministry of Finance",,31/03/2020,31/03/2020,IDR,0,0,0,0,"New customs facilities which give the authority to the Minister of Finance to provide customs facilities other than those stipulated in Article 25 paragraph 1 of the Customs Law.","https://www.pajak.go.id/sites/default/files/2020-04/Perpu%20Nomor%201%20Tahun%202020.pdf Accessed 29 April 2020","https://nasional.kontan.co.id/news/ini-5-insentif-dan-stimulus-perpajakan-yang-disiapkan-pemerintah-hadapi-covid-19?page=all Accessed 29 April 2020"
Indonesia,National,"other energy","Exemption of VAT and Income Tax","Multiple sectors","multiple energy types","several energy stages","tax or royalty or govt fee break (GRF)","President Regulation (Act class) / Ministry of Finance",,31/03/2020,31/03/2020,IDR,0,0,0,0,"VAT exemptions for items needed in handling the Covid-19 outbreak such as drugs, vaccines, laboratory equipment, detection equipment, PPE, equipment for patient care, and other supporting equipment. Whereas in the service sector, the government also provides VAT exemptions for services needed in handling the Covid-19 outbreak such as construction services, consulting services, engineering, and management, rental services, and other supporting services.","https://www.pajak.go.id/sites/default/files/2020-04/Perpu%20Nomor%201%20Tahun%202020.pdf Accessed 29 April 2020","https://nasional.kontan.co.id/news/ini-5-insentif-dan-stimulus-perpajakan-yang-disiapkan-pemerintah-hadapi-covid-19?page=all Accessed 29 April 2020"
Indonesia,National,"other energy","Deferral of Tax Payment (max. 6 months)","Multiple sectors","multiple energy types","several energy stages","tax or royalty or govt fee break (GRF)","President Regulation (Act class) / Ministry of Finance",,31/03/2020,31/03/2020,IDR,0,0,0,0,"Extension of the application period or completion of tax administration. In this case, the extension of the period of submission of objections by taxpayers is extended to a maximum of 6 months from 3 months to nine months. The extension of the settlement period by the Directorate General of Tax (DGT) is also extended to a maximum of six months for requests for restitution through examination and objection requests from 12 months to 18 months. Furthermore, requests for reduction or elimination of administrative sanctions from 6 months to 12 months.","https://www.pajak.go.id/sites/default/files/2020-04/Perpu%20Nomor%201%20Tahun%202020.pdf Accessed 29 April 2020","https://nasional.kontan.co.id/news/ini-5-insentif-dan-stimulus-perpajakan-yang-disiapkan-pemerintah-hadapi-covid-19?page=all Accessed 29 April 2020"
Indonesia,National,"other energy","Discount on  Corporate Income Tax for Public Company (3% discount)","Multiple sectors","multiple energy types","several energy stages","tax or royalty or govt fee break (GRF)","President Regulation (Act class) / Ministry of Finance",,31/03/2020,31/03/2020,IDR,0,0,0,0,"A reduction in the corporate income tax (PPh) from 25% to 22% for the 2020-2021 tax year. Followed by another reduction to 20% for the tax year 2021

There is an additional 3% discount for companies classified as issuers (40% public shares), so that the issuer's Corporate Income Tax becomes 19% in the tax year 2020-2021, and in 2022 it becomes 17%.","https://www.pajak.go.id/sites/default/files/2020-04/Perpu%20Nomor%201%20Tahun%202020.pdf Accessed 29 April 2020","https://nasional.kontan.co.id/news/ini-5-insentif-dan-stimulus-perpajakan-yang-disiapkan-pemerintah-hadapi-covid-19?page=all Accessed 29 April 2020"
"South Africa",National,"other energy","Access to Eskom, Sasol and Arcelor Mittal&#8217;s pollution records","Multiple sectors","multiple energy types","several energy stages","new or extended regulation (IT)","The Ministry of the Environment, Forestry and Fisheries","Increasing access to information. ",09/04/2020,09/04/2020,ZAR,0,0,0,0,"The Minister of the Environment, Forestry and Fisheries, Barbara Creecy has ordered her department to disclose future information about the GHG emissions of the country's biggest polluters. ",,"https://www.dailymaverick.co.za/article/2020-04-09-no-more-secrecy-says-creecy-ordering-disclosure-of-climate-gas-records-from-sas-big-polluters/ Accessed 18 May 2020"
"South Africa",National,"fossil unconditional","Lowered pollution standards for SO2 emitters","Multiple sectors","multiple energy types","several energy stages","other hybrid support measures","The Ministry of the Environment, Forestry and Fisheries",,14/05/2020,14/05/2020,ZAR,0,0,0,0,"The Minister of the Environment, Forestry and Fisheries, Barbara Creecy, published SO2 air pollution standards twice as low as previous standards at the start of the Covid-19 emergency lockdown.",,"https://www.iol.co.za/saturday-star/news/government-locks-sa-into-deadly-air-pollution-amid-covid-19-pandemic-45895850 Accessed 18 May 2020
, https://www.iol.co.za/saturday-star/news/government-locks-sa-into-deadly-air-pollution-amid-covid-19-pandemic-45895850 Accessed 18 May 2020"
"South Africa",National,"fossil unconditional","New amendments to the Mineral Resources Development Act (MPRDA)","Multiple sectors",coal,"exploration or production or processing or storage or transportation",uncategorized,,"Facilitate new mining projects",30/05/2020,30/05/2020,ZAR,0,0,0,0,"Mineral Resources and Energy Minister Gwede Mantashe has released new amendments to the Mineral Resources Development Act which undermine the right of affected communities to oppose mining projects",,"https://www.dailymaverick.co.za/opinionista/2020-03-30-mantashe-uses-state-of-disaster-to-escape-accountability/ Accessed 13 May 2020"
"South Africa",National,"fossil unconditional","Deferral of first carbon tax payment and filing of tax returns","Multiple sectors","multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","regulatory rollback or non-govt fee break or waiver (IT)","Carbon Tax Act 15 of 2019, Ministry of Finance","To provide cash flow relief and to alleviate some of the compliance burden on taxpayers, a three-month deferral of the first period for submission of accounts and carbon tax payments is proposed.",01/04/2020,01/04/2020,ZAR,0,0,0,0,"Due to COVID-19 and the subsequent lockdown, many industries and businesses have closed. As such, it is argued that they have decreased income and also are polluting less. The rationale for this is then to allow them a 'payment holiday' for carbon tax emissions due to the reasons above. To provide cash flow relief and to alleviate some of the compliance burdens on taxpayers, a three-month deferral of the first period for submission of accounts and carbon tax payments is proposed.""","http://www.treasury.gov.za/comm_media/press/2020/20200424%20Remarks%20by%20Minister%20of%20Finance,%20Mr,%20Tito%20Mbownei,%20during%20the%20media%20briefing%20to%20outline%20R500BN%20economic%20support%20package.pdf Accessed 13 May 2020",
"South Africa",National,"other energy","Wind power supply disruptions","Power generation",wind,"electricity generation","government procurement (DT)",ESKOM,"Manage the reduced demand for electricity by relying on fewer variable sources of energy generation.",01/04/2020,01/04/2020,ZAR,0,0,0,0,"Eskom has issued a Force Majeure to curtail wind power producers from supplying power to the grid. This is because demand is expected to fall; this directly affects the power purchase agreements between Eskom and Renewable Energy Independent Power Producers (REIPPs)","https://sawea.org.za/eskom-issues-curtailment-notice-to-wind-farms-citing-covid-19/ Accessed 8 April 2020",
"South Africa",National,"other energy","IDC providing working capital to suppliers of primary energy","Power generation","multiple energy types","several energy stages","new or extended regulation (IT)",,"Funding to boost primary energy suppliers (alongside other essential sectors). ",24/03/2020,,ZAR,0,0,0,0,"The Industrial Development Corporation has allocated R3 billion in funding for firms that produce essential goods to scale up their operations. This includes the energy sector and specifically, primary energy suppliers.","https://www.gov.za/speeches/minister-ebrahim-patel-government%E2%80%99s-intervention-measures-coronavirus-24-mar-2020-0000 Accessed 4 April 2020",
Russia,National,"fossil unconditional","Increase in the subsidy for converting vehicles to gas-fired engines from 30% to 60% of the total retrofitting costs",Mobility,"gas and gas products","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","Decree of the Government of the Russian Federation № 886 of 19 June 2020 ""On Amendments to the Annex № 29 to the State Programme of the Russian Federation ""Development of the Energy Sector","To stimulate domestic demand for gas and to convert transport fleet to gas.",19/06/2020,19/06/2020,RUB,0,0,0,0,"The government increased its subsidy for converting cars, trucks and other vehicles to gas-fired engines from 30% to 60%. Gazprom will cover another 30%. Vehicle owners will only have to pay 10% of the costs. ","http://government.ru/news/39909/ Accessed 21 June 2020
, http://static.government.ru/media/files/7ZGOcyfSxuLjb0C7XsFWShlyQAQfv0aM.pdf Accessed 21 June 2020
","https://www.kommersant.ru/doc/4389118 Accessed 21 June 2020"
Russia,National,"fossil unconditional","Airline subsidies due to coronavirus traffic decreases",Mobility,"oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","Decree of May 13, 2020 No. 661/Government of Russia (Ministry of Transport)","To help airlines survive the period of restrictions associated with the difficult epidemiological situation and maintain employment.",13/05/2020,13/05/2020,RUB,23400000000,324526732,0,0,"The subsidies are calculated as follows: airlines will be paid RUB 365 for each passenger lost in the reporting month of 2020 compared to the same month of 2019, from February to July. Airlines can use the subsidies to cover salaries for pilots and flight attendants, payments to Russian leasing companies and for airport services.","http://government.ru/news/39681/ Accessed 2 June 2020
","https://www.vedomosti.ru/business/articles/2020/05/07/829797-mintrans-predlozhil Accessed 2 June 2020"
Russia,National,"fossil unconditional","Partial compensation of operation costs by airports",Mobility,"oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","Decision of the Government of Russia № 1436-р of 29 May 2020","To partially compensate the costs in connection with losses of revenue due to the decrease in passenger flights as a result of the novel coronavirus infection spread.",29/05/2020,29/05/2020,RUB,10900000000,151168435,0,0,"The funds are assigned from the Reserve Fund of the Government of the Russian Federation to Rosaviatsiya, a federal government agency, which distributes the funds among the airports. Airports can use these funds to pay wages (except for top management), insurance fees and maintenance costs for buildings, equipment and transport.","http://static.government.ru/media/files/bQABGNQCMuubI1iBiFIDUFSYYeV67ujz.pdf Accessed 29 May 2020","https://www.kommersant.ru/doc/4363810ё Accessed 29 May 2020"
Russia,National,"fossil unconditional","Temporary prohibition on import of certain fuels",Resources,"oil and oil products","exploration or production or processing or storage or transportation","new or extended regulation (IT)",,"1. Energy security
2. Stabilization of internal fuel market",22/05/2020,22/05/2020,RUB,0,0,0,0,"The list of fuels includes gasoline, diesel fuels, aviation (kerosene) fuel. The Government can review & extend the measure by July 15. The measure aims to protect domestic fuel producers from competition. ",,"http://publication.pravo.gov.ru/Document/View/0001202005250018?index=0&rangeSize=1 Accessed 25 May 2020

, https://www.kommersant.ru/doc/4356100 Accessed 25 May 2020"
Russia,National,"fossil unconditional","Tax Code amendments introducing more tax incentives for natural gas development in the Arctic",Resources,"gas and gas products","exploration or production or processing or storage or transportation","tax or royalty or govt fee break (GRF)","Government of Russia","Increasing oil and particularly gas extraction in the Arctic and promoting the development of maritime transport. ",18/03/2020,18/03/2020,RUB,0,0,0,0,"The measure is aimed at increasing oil and particularly gas extraction in the Arctic and promoting the development of maritime transport. ","https://web.archive.org/web/20200620135912/, https://sozd.duma.gov.ru/bill/895543-7
","https://www.reuters.com/article/us-russia-gas-arctic-idUSKBN21537F
, https://web.archive.org/save/, https://oilcapital.ru/news/regulation/20-03-2020/podpisan-zakon-ob-arkticheskih-lgotah-dlya-investorov
"
Australia,"NSW, SA, Victoria","other energy","Full tariff relief for small business customers in stress","Power generation","multiple energy types","electricity storage or transmission or distribution","tax or royalty or govt fee break (GRF)",,"Support small businesses that suffer due to COVID-19. ",01/04/2020,,AUD,0,0,0,0,"Network charges will be rebated for small business customers experiencing financial stress and who are mothballing as a result of COVID-19 from April to June.",,"https://www.energynetworks.com.au/miscellaneous/covid-19-electricity-and-gas-network-relief-package/ Accessed 26 June 2020"
Australia,"Northern Territory","clean conditional","Battery energy storage system (BESS) for the Darwin – Katherine System","Power generation","multiple energy types","electricity storage or transmission or distribution","budget or off-budget transfer (DT)","Ministry for Renewables, Energy and Essential Services","Address system security and reliability, encourage private investors and maximise the amount of renewable power in the network.",12/06/2020,,AUD,30000000,20646938,0,0,"Procurement of a large scale battery energy storage system (BESS) for the Darwin-Katherine system at a project cost of $30M.","http://newsroom.nt.gov.au/mediaRelease/33392 Accessed 18 June 2020",
Australia,"Northern Territory","fossil unconditional","Progressing the Strategic Regional Environmental Baseline Assessment to develop an onshore gas industry",Resources,"gas and gas products","exploration or production or processing or storage or transportation","loan (Hybrid)",,"Development of an onshore gas industry",13/05/2020,,AUD,11790000,8114247,0,0,"$11.8 million towards the development of an onshore gas industry in the Territory to progress the Strategic Regional Environmental Baseline Assessment (SREBA), which will be subsequently recouped through cost-recovery arrangements with industry, and continue implementation of the Hydraulic Fracturing recommendations.",,"https://www.pipeliner.com.au/2020/05/15/nt-government-backing-gas/ Accessed 17 June 2020"
"Saudi Arabia",National,"fossil unconditional","Subsidized fuel prices halved against the backdrop of international oil price plunge","Multiple sectors","oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","Saudi Aramco","to adjust domestic fuel prices according to changes in export prices of crude oil ",11/05/2020,11/05/2020,SAR,0,0,0,0,"Saudi Arabia has a long-standing policy of subsidizing consumers of petroleum products by regulating their prices at a below-market price level. In early 2020, oil price plummeted on the global market, which warranted a pass-through of price reductions on domestic consumers in Saudi Arabia. The May cut in domestic prices amounted to around 50%, bringing them at the below-market level again. Fuel price adjustment remains subject to change, according to changes in export prices of crude oil. ","https://www.spa.gov.sa/viewfullstory.php?lang=en&newsid=2084858 Accessed 9 June 2020

, https://www.saudiaramco.com/ar/news-media/news/2020/may-gas-prices Accessed 9 June 2020",
Australia,Tasmania,"clean conditional","Waiving electricity bills for small to medium businesses","Power generation","multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","tax or royalty or govt fee break (GRF)",,"Support small business customers due to COVID-19 impact",01/04/2020,01/04/2020,AUD,27000000,18582244,27000000,18582244,"100 percent waiver to eligible small business customers and community service organizations. This effectively waives the payment of their first quarterly electricity bill issued on or after 1 April 2020 for energy consumed in the previous billing period, saving Tasmanian small businesses on average around $1000. Tasmania is pretty close to 100% hydro but it is linked to the mainland so occasionally imports coal power. Since it is close to 100% hydro, this policy is categorized as clean conditional.","https://www.stategrowth.tas.gov.au/__data/assets/pdf_file/0011/241112/TREAP.PDF Accessed 28 July 2020
",
Germany,national,"clean unconditional","Regulatory measures: abolition of cap on fundable maximum capacity for solar; target for offshore wind power raised from 15 to 20 GW in 2030; regulation on minimum distances between wind turbines and nearest homes relaxed","Power generation","multiple renewable","electricity generation","new or extended regulation (IT)","German Government","To further promote the expansion of renewable energies",03/06/2020,18/06/2020,EUR,0,0,0,0,"To further promote the expansion of renewable energies, the cap on the funding of photovoltaics (""Solardeckel"") at a capacity of 52 GW will be abolished immediately. The expansion target for offshore wind power will be raised from 15 to 20 GW in 2030. Regulation for wind turbines (minimum distance of 1,000 meters to next home) will be relaxed. The federal states will be given the opportunity to stipulate lower minimum distances. This also creates an opportunity for local authorities and residents to benefit more from the financial returns of wind power.","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Konjunkturpaket/2020-06-03-eckpunktepapier.pdf?__blob=publicationFile&v=8 Accessed 17 June 2020","https://www.carbonbrief.org/coronavirus-tracking-how-the-worlds-green-recovery-plans-aim-to-cut-emissions Accessed 17 June 2020
, https://www.reuters.com/article/us-germany-energy-renewables/germany-set-to-remove-green-power-hurdles-at-next-cabinet-meeting-idUSKBN23J1NB Accessed 17 June 2020
"
Australia,Tasmania,"clean unconditional","Tasmania Renewable Hydrogen Action Plan",Resources,hydrogen,"exploration or production or processing or storage or transportation",uncategorized,"Ministry of Energy and Ministry for State Growth","Becoming the nation's renewable hydrogen industry epicenter. ",19/05/2020,,AUD,50000000,34411563,0,0,"Tasmania wants to use its existing renewable energy to make green hydrogen. $20 million will be in the form of grants, another $20 million in the form of loans, and the final $10 million of support services including competitive electricity supply arrangements and payroll tax relief. ","https://web.archive.org/web/20200709133959/, http://www.premier.tas.gov.au/releases/re-issued_becoming_the_nations_renewable_hydrogen_industry_epicentre
, https://www.stategrowth.tas.gov.au/__data/assets/pdf_file/0007/223927/Tasmanian_Renewable_Hydrogen_Action_Plan_web_27_March_2020.pdf",
Australia,"Western Australia","fossil unconditional","Reduction of the Mines Safety Levy",Resources,coal,"exploration or production or processing or storage or transportation","tax or royalty or govt fee break (GRF)","Mines and Petroleum Ministry ","Reduction of Mines Safety Levy by 20% from 1 July 2020 to provide relief to mining companies. ",23/04/2020,01/07/2020,AUD,0,0,0,0,"The McGowan Government is reducing the Mines Safety Levy by 20 percent (from 21c to 17c) from July 1, 2020, to provide relief to mining companies. ","https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/04/Mines-Safety-Levy-to-be-reduced.aspx Accessed 18 June 2020",
Australia,Queensland,"clean conditional","Additional funding to support the CopperString 2.0 high voltage transmission line","Power generation","multiple energy types","electricity storage or transmission or distribution","budget or off-budget transfer (DT)","Premier and Minister for Trade","Extending the national electricity grid and create thousands of minerals mining and industrial manufacturing jobs",19/05/2020,,AUD,14800000,10185823,0,0,"Extending the national electricity grid from Townsville across the North to Mount Isa, CopperString is expected to underpin the creation of thousands of minerals mining and industrial manufacturing jobs for generations to come and stimulate large-scale renewable energy investment.","http://statements.qld.gov.au/Statement/2020/5/19/copperstring-to-power-jobs-and-wealth-creation-for-nq Accessed 24 June 2020",
Australia,Queensland,"clean unconditional","Renewable energy training facility","Power generation","multiple renewable","non-applicable (non-energy measure)","budget or off-budget transfer (DT)","Premier and Minister for Trade","Building renewable skills and jobs",16/06/2020,16/06/2020,AUD,17000000,11699932,0,0,"The facility will provide skills training for 750 apprentices annually and assist approximately 26,000 licensed electricians with further training in solar and other renewable energy work. ","http://statements.qld.gov.au/Statement/2020/6/16/23-million-renewable-energy-training-facility-gets-green-light-to-create-jobs Accessed 17 June 2020",
Australia,Queensland,"fossil unconditional","Opening up of 7,000km of land for coal and gas exploration",Resources,"multiple fossil","exploration or production or processing or storage or transportation","other hybrid support measures",,"Expand resources sector.",08/06/2020,,AUD,0,0,0,0,"Five parcels released for tender around coal and gas-rich rich Surat and Bowen Basins",,http://statements.qld.gov.au/Statement/2020/6/8/new-territory-opens-for-keen-gas-explorers?utm_source=miragenews&utm_medium=miragenews&utm_campaign=news
Germany,national,"fossil unconditional","Bailout of Condor",Mobility,"oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","loan guarantee (Hybrid)","The German government and the Hessian state government",,27/04/2020,27/04/2020,EUR,550000000,627853882,0,0,"Condor received a €550m loan guarantee from the federal and Hessian government: €294m as corona-aid and €256m to refinance the bridging loan the airline received following the 2019 bankruptcy of Thomas Cook.","http://condor-newsroom.condor.com/en/de/news-article/condor-federal-government-and-hessian-state-government-pledge-guarantee/ Accessed 22 June 2020","https://www.forbes.com/sites/cathybuyck/2020/04/27/german-leisure-airline-condor-secures-yet-another-government-backed-loan-to-keep-afloat/#56d1acb8305e Accessed 22 June 2020"
Germany,national,"fossil unconditional","Bailout of TUI AG (including TUI Fly and cruiseships)","Multiple sectors","oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","loan (Hybrid)","German Government/ KfW",,08/04/2020,08/04/2020,EUR,4800000000,5479452055,0,0,"The total government bailout of TUI amounts to EUR 4.8 billion after the announcement in December 2020 of a last package of 1.8 billion euros. this will include 1.3 billion euros from the state - amassed from federal fund WSF, state-run lender KfW and a state debt guarantee -- together with 500 million euros from a shareholder capital increase. Previously, The TUI Group has been granted a loan of €1.8bn for its airline, cruise, hotel, and travel agency operations. For lack of exact breakdown by activity we are assigning the whole amount to oil and oil products as the main fuel for the airline and cruise ships, noting the lack of environmental conditionalities. It was also granted a 1.2 billion euros aid package in August 2020 to provide sufficient liquidity to the tour operator back then.","https://www.tuigroup.com/en-en/media/press-releases/2020/2020-03-27-tui-ag-german-federal-government-approves-kfw-bridge-loan Accessed 9 July 2020
, https://www.tuigroup.com/en-en/media/press-releases/2020/2020-04-06-kfw-arrangement-signed Accessed 9 July 2020","https://www.sueddeutsche.de/wirtschaft/touristik-tui-bekommt-staatshilfe-1.4872675 Accessed 9 July 2020

, https://www.bloomberg.com/news/articles/2020-12-02/tui-is-poised-to-receive-third-german-bailout-since-virus-hit Accessed 07 December 2020

, https://ca.reuters.com/article/idUSASN000APO
Accessed 07 December 2020"
Australia,Queensland,"other energy","$100 million electricity bill relief for small and medium businesses","Power generation","multiple energy types","electricity storage or transmission or distribution","budget or off-budget transfer (DT)",,"Support small businesses, including sole traders, as a result of COVID-19.",27/03/2020,01/05/2020,AUD,100000000,68823125,0,0,"Sole traders, small and medium businesses will get a $500 rebate on their power bill. Any business consuming less than 100,000 kilowatt hours will receive the rebate, which will be automatically applied on business electricity bills","https://www.treasury.qld.gov.au/files/Covid-19_Fact_sheet_Business.pdf Accessed 26 June 2020

, https://www.business.qld.gov.au/running-business/energy-business/covid-19-relief Accessed 26 June 2020
",
Australia,"South Australia","fossil unconditional","Deferred costs for exploration and license fees for the minerals and petroleum sectors",Resources,"multiple fossil","exploration or production or processing or storage or transportation","tax or royalty or govt fee break (GRF)","Ministry of Energy and Mining","Assist companies struggling from COVID-19 and oil price collapse.",03/04/2020,03/04/2020,AUD,0,0,0,0,"Immediate deferral of mineral exploration license fees and annual petroleum and geothermal license fees due in the next six months (now due December 2020), as well as a 12-month waiver of committed expenditure for all mineral exploration license holders and an expansion of allowable expenditures towards the minimum Petroleum Retentiion License requirements during periods of low oil prices. ","http://www.energymining.sa.gov.au/latest_updates/fee_relief_for_covid19-hit_resources_sector Accessed 16 June 2020",
Australia,Victoria,"fossil unconditional","Deferral of rent collection and annual fees for quarries and exploration companies",Resources,"multiple fossil","exploration or production or processing or storage or transportation","tax or royalty or govt fee break (GRF)","Earth Resources Regulation of the Ministry of Resources","Ease cash flow pressure on mining companies.",22/05/2020,01/07/2020,AUD,3500000,2408810,0,0,"Victoria's Earth Resources Regulation will defer the collection of rent and annual fees worth $3.5 million until January 2021 to aid the immediate cashflow of mines, quarries, and exploration companies.","https://www.premier.vic.gov.au/support-for-victorias-vital-mining-and-quarry-businesses/ Accessed 18 June 2020
",
Germany,national,"clean conditional","Support for public transport within municipal budgets (economic stimulus package)",Mobility,"multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","German Government",,03/06/2020,03/06/2020,EUR,2500000000,2853881279,0,0,"Covid-19 pandemic has reduced ticket revenues for public transport. The federal government will support the federal states in 2020 with the financing of local public transport through a one-time increase in regionalization funds in 2020.","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Konjunkturpaket/2020-06-03-eckpunktepapier.pdf?__blob=publicationFile&v=8 Accessed 4 June 2020","https://www.cleanenergywire.org/news/germany-gives-energy-transition-some-extra-boost-economic-stimulus-programme Accessed 4 June 2020"
Australia,Victoria,"fossil unconditional","Legislation to lift the moratorium on onshore conventional gas exploration",Resources,"gas and gas products","exploration or production or processing or storage or transportation","new or extended regulation (IT)","Petroleum Legislation Amendment Bill 2020","Boost local gas supply.",12/06/2020,01/07/2021,AUD,0,0,0,0,"The Victorian Government claims it is supporting an open and orderly restart of the onshore conventional gas industry and that production of the estimated resources could generate as much as $310 million annually for regional economies and create up to 6,400 jobs.","https://content.legislation.vic.gov.au/sites/default/files/bills/591091bi1.pdf Accessed 16 June 2020
","https://www.appea.com.au/all_news/victorian-legislation-lifts-moratorium-on-conventional-gas/ Accessed 16 June 2020

, https://www.reuters.com/article/australia-gas-victoria/australian-state-to-allow-conventional-onshore-gas-drilling-from-2021-idUSL4N2BA0LD Accessed 16 June 2020
"
Germany,national,"clean unconditional","Modernization of buildings for energy efficiency (economic stimulus package)",Buildings,"energy efficiency","energy efficiency","budget or off-budget transfer (DT)","German Government","Increase energy efficiency of buildings",03/06/2020,03/06/2020,EUR,2000000000,2283105023,0,0,"Funding for the CO2 building renovation programme will be increased by one billion euros to 2.5 billion euros for 2020 and 2021. The federal government's funding programmes for the energy-efficient renovation of municipal buildings are also being increased and a programme to promote climate adaptation measures in social institutions will be launched.","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Konjunkturpaket/2020-06-03-eckpunktepapier.pdf?__blob=publicationFile&v=8 Accessed 4 June 2020","https://www.cleanenergywire.org/news/germany-gives-energy-transition-some-extra-boost-economic-stimulus-programme Accessed 4 June 2020
"
Australia,National,"other energy","Reform to the energy market to incentivise reductions in energy demand (&#8220;Wholesale demand response mechanism rule&#8221;)","Power generation","other energy type","energy use (all energy types, consumption in transport, household use, buildings etc)","new or extended regulation (IT)","Australian Energy Market Commission","Incentive major energy users to scale down demand during peak periods.",11/06/2020,11/06/2020,AUD,0,0,0,0,"The energy regulator body approved a rule to allow major energy users to be rewarded for scaling down demand during peak periods.","https://www.aemc.gov.au/sites/default/files/documents/final_determination_-_for_publication.pdf Accessed 18 June 2020",
Germany,national,"clean conditional","Premiums doubled for EVs buyers (economic stimulus package)",Mobility,"multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","budget or off-budget transfer (DT)","German Government","To strengthen mobility while ensuring more sustainability and climate protection",03/06/2020,,EUR,2200000000,2511415526,0,0,"The state will double the existing premiums for buyers of EVs.","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Konjunkturpaket/2020-06-03-eckpunktepapier.pdf?__blob=publicationFile&v=8 Accessed 4 June 2020","https://www.cleanenergywire.org/news/germany-gives-energy-transition-some-extra-boost-economic-stimulus-programme Accessed 4 June 2020"
Australia,National,"fossil unconditional","Aviation Industry Relief Package",Mobility,"oil and oil products","energy use (all energy types, consumption in transport, household use, buildings etc)","tax or royalty or govt fee break (GRF)",,"These measures are in response to an unprecedented and likely sustained period of falling international and domestic aviation demand related to the impact of COVID-19.",18/03/2020,,AUD,715000000,492085341,159000000,109428769,"The support package will refund and waive aviation fuel excise, air service charges, and domestic and regional aviation security charges.","https://minister.infrastructure.gov.au/mccormack/media-release/relief-package-australian-aviation-industry Accessed 22 June 2020
","https://blueswandaily.com/australia-govt-extends-aviation-financial-support-packages/ Accessed 22 June 2020
"
Australia,National,"clean conditional","CEFC investment in Electric Vehicle charging infrastructure",Mobility,"multiple energy types","energy use (all energy types, consumption in transport, household use, buildings etc)","equity injection or nationalisation (Hybrid)","Clean Energy Finance Coroportation","Support JET Charge in the deployment of smart charging hardware under a services-based model, to help drive down the cost of smart and connected EV charging stations and make them more user friendly for drivers.",16/06/2020,16/06/2020,AUD,3500000,2408810,0,0,"Clean Energy Finance Corporation investment in JET Charge EV charging infrastructure through the Clean Energy Innovation Fund.",,"https://www.cefc.com.au/media/media-release/jet-charge-and-cefc-pave-the-way-to-cheaper-charging-for-electric-vehicles/ Accessed 25 June 2020
"
